344.4506279118646;23.847578048706055 
344.5423325349003;23.38672637939453 
344.54244948755974;23.386138916015625 
343.95008456599925;26.365175247192383 
344.3400553536949;24.403413772583008 
344.5306926008493;23.445215225219727 
344.5208414775106;23.49471664428711 
344.62081276795203;22.992427825927734 
344.54344518696115;23.381135940551758 
344.53295998704857;23.433820724487305 
344.54898908959876;23.35327911376953 
344.5203362407171;23.497255325317383 
344.5525512170906;23.33538055419922 
344.54119342851544;23.3924503326416 
